drug_id,cellline_id,cancer_type,IC50,IC50_predicted
11338033,ACH-000062,LUAD,1.9910,1.0849
11338033,ACH-000309,LUAD,2.0602,1.5947
9952773,ACH-000264,LUAD,5.1165,4.4026
9952773,ACH-000706,LUAD,7.3600,6.2003
9952773,ACH-000667,LUAD,3.8614,3.3145
9952773,ACH-000562,LUAD,3.2498,4.0839
9952773,ACH-000589,LUAD,3.3740,4.7875
9952773,ACH-000869,LUAD,5.3981,4.8347
9952773,ACH-000744,LUAD,5.8384,5.3662
9952773,ACH-000766,LUAD,3.9498,3.6577
9952773,ACH-000893,LUAD,5.6627,5.6675
9952773,ACH-000311,LUAD,5.0245,4.2395
9952773,ACH-000718,LUAD,6.4651,6.0871
9952773,ACH-000875,LUAD,6.1600,5.2599
9952773,ACH-000945,LUAD,4.3710,3.8719
9952773,ACH-000416,LUAD,5.0187,4.4908
9952773,ACH-000062,LUAD,4.8226,4.4289
9952773,ACH-000309,LUAD,5.1250,4.7205
11754511,ACH-000562,LUAD,3.4960,2.7767
11754511,ACH-000893,LUAD,5.3010,4.7917
11754511,ACH-000888,LUAD,5.3135,5.3173
11754511,ACH-000886,LUAD,4.7962,4.0490
11754511,ACH-000841,LUAD,2.3789,2.3566
11754511,ACH-000311,LUAD,4.4550,3.1017
11754511,ACH-000951,LUAD,4.4602,4.5118
11754511,ACH-000638,LUAD,5.7778,4.7512
11754511,ACH-000945,LUAD,1.7899,2.5780
11754511,ACH-000482,LUAD,3.2365,2.9962
11754511,ACH-000062,LUAD,4.7628,2.8791
11754511,ACH-000677,LUAD,2.7731,4.3158
11647372,ACH-000706,LUAD,2.8180,3.3355
11647372,ACH-000562,LUAD,-0.3902,0.5705
11647372,ACH-000861,LUAD,1.5157,0.6528
11647372,ACH-000327,LUAD,1.0570,1.5620
11647372,ACH-000414,LUAD,-0.0985,0.3266
11647372,ACH-000447,LUAD,0.6244,2.2481
11647372,ACH-000900,LUAD,2.3204,1.9886
11647372,ACH-000951,LUAD,1.9346,3.2482
11647372,ACH-000121,LUAD,0.7973,1.7815
11647372,ACH-000638,LUAD,4.8867,3.5410
5289247,ACH-000392,LUAD,2.8151,3.7575
5289247,ACH-000161,LUAD,1.3921,2.1183
5289247,ACH-000744,LUAD,4.1964,3.9384
5289247,ACH-000379,LUAD,1.0922,3.2533
5289247,ACH-000587,LUAD,4.0401,2.7248
5289247,ACH-000521,LUAD,2.5981,2.6333
5289247,ACH-000451,LUAD,1.5421,2.8048
5289247,ACH-000311,LUAD,4.5374,3.2748
5289247,ACH-000447,LUAD,4.1007,3.7546
5289247,ACH-000638,LUAD,3.6033,4.4078
5289247,ACH-000343,LUAD,1.8888,3.3195
5289247,ACH-000416,LUAD,4.8011,3.1858
5289247,ACH-000062,LUAD,2.7524,3.0511
46885626,ACH-000264,LUAD,3.5532,2.5350
46885626,ACH-000706,LUAD,6.3207,4.7056
46885626,ACH-000667,LUAD,1.2486,0.9027
46885626,ACH-000012,LUAD,3.5490,2.6274
46885626,ACH-000869,LUAD,3.2067,3.3000
46885626,ACH-000343,LUAD,3.6320,2.7439
176167,ACH-000861,LUAD,1.5559,1.8847
176167,ACH-000787,LUAD,1.8799,2.8250
176167,ACH-000766,LUAD,0.3396,1.9234
176167,ACH-000414,LUAD,-0.4074,2.5548
176167,ACH-000587,LUAD,1.7529,1.9654
176167,ACH-000451,LUAD,2.5033,2.3535
176167,ACH-000447,LUAD,1.6044,3.8552
176167,ACH-000900,LUAD,1.4057,3.6693
176167,ACH-000121,LUAD,3.0940,3.1707
176167,ACH-000638,LUAD,4.8409,4.4621
11373846,ACH-000264,LUAD,5.4158,5.4886
11373846,ACH-000667,LUAD,4.1731,4.0126
11373846,ACH-000852,LUAD,5.0481,5.0368
11373846,ACH-000496,LUAD,3.6041,4.3832
11373846,ACH-000414,LUAD,4.3568,4.3249
11373846,ACH-000718,LUAD,6.5734,6.0976
11373846,ACH-000638,LUAD,6.2894,5.9889
11625818,ACH-000327,LUAD,4.6719,5.4363
11625818,ACH-000893,LUAD,5.5101,5.7539
11625818,ACH-000888,LUAD,6.2294,5.9748
11625818,ACH-000886,LUAD,5.7992,4.7944
11625818,ACH-000121,LUAD,5.9613,5.1484
11625818,ACH-000416,LUAD,5.5858,4.6567
11625818,ACH-000482,LUAD,4.6123,4.4101
25102847,ACH-000706,LUAD,5.8068,4.7680
25102847,ACH-000012,LUAD,3.5390,3.0745
25102847,ACH-000589,LUAD,3.5001,3.1914
25102847,ACH-000869,LUAD,4.8205,3.5785
25102847,ACH-000496,LUAD,2.6536,2.6913
25102847,ACH-000781,LUAD,4.0089,3.9969
25102847,ACH-000521,LUAD,2.7737,2.6214
25102847,ACH-000447,LUAD,2.9865,3.2850
25102847,ACH-000121,LUAD,2.8708,3.5359
25102847,ACH-000378,LUAD,2.3796,2.7584
25102847,ACH-000482,LUAD,2.9831,3.1880
24889392,ACH-000264,LUAD,3.0360,2.7246
24889392,ACH-000706,LUAD,4.8187,4.1753
24889392,ACH-000562,LUAD,2.5814,1.9415
24889392,ACH-000787,LUAD,2.5113,1.9401
24889392,ACH-000852,LUAD,2.5471,2.7628
24889392,ACH-000414,LUAD,2.2533,1.8891
24889392,ACH-000311,LUAD,2.3323,2.4858
24889392,ACH-000951,LUAD,2.8789,3.1344
24889392,ACH-000062,LUAD,2.7448,2.6646
24889392,ACH-000309,LUAD,3.1521,2.8315
9874913,ACH-000392,LUAD,1.5302,4.7973
9874913,ACH-000787,LUAD,4.2903,4.2291
9874913,ACH-000589,LUAD,3.9008,4.4016
9874913,ACH-000744,LUAD,5.0432,5.2819
9874913,ACH-000766,LUAD,3.4728,3.9567
9874913,ACH-000587,LUAD,4.1733,3.8656
9874913,ACH-000841,LUAD,4.6618,3.8436
9874913,ACH-000900,LUAD,4.8712,4.2432
9874913,ACH-000860,LUAD,2.6722,3.8235
9874913,ACH-000378,LUAD,3.6818,3.8983
9874913,ACH-000945,LUAD,4.9566,4.3439
9874913,ACH-000482,LUAD,4.7526,4.3497
704473,ACH-000706,LUAD,7.2378,6.1472
704473,ACH-000667,LUAD,3.1430,3.4047
704473,ACH-000787,LUAD,3.8988,4.4773
704473,ACH-000893,LUAD,5.2525,5.5972
704473,ACH-000587,LUAD,5.0738,4.2070
704473,ACH-000521,LUAD,4.2160,3.9187
704473,ACH-000311,LUAD,4.7317,4.6598
704473,ACH-000447,LUAD,4.9296,5.3590
53340664,ACH-000562,LUAD,2.5957,2.8863
53340664,ACH-000869,LUAD,5.4635,4.3264
53340664,ACH-000744,LUAD,3.4902,4.1332
53340664,ACH-000893,LUAD,5.2958,4.2180
53340664,ACH-000379,LUAD,2.7857,4.3032
53340664,ACH-000886,LUAD,4.1667,4.1327
53340664,ACH-000841,LUAD,3.0980,1.9159
53340664,ACH-000718,LUAD,5.9653,5.3986
53340664,ACH-000951,LUAD,4.1009,4.4507
53340664,ACH-000343,LUAD,2.3477,3.8625
11634725,ACH-000392,LUAD,4.9856,3.9083
11634725,ACH-000012,LUAD,4.4163,3.0870
11634725,ACH-000900,LUAD,2.3099,2.9747
11634725,ACH-000875,LUAD,4.0291,2.8831
11634725,ACH-000628,LUAD,4.4388,3.6081
11493598,ACH-000161,LUAD,4.1990,3.9841
11493598,ACH-000706,LUAD,6.7679,6.2003
11493598,ACH-000562,LUAD,5.8115,5.0265
11493598,ACH-000861,LUAD,5.4080,4.3715
11493598,ACH-000852,LUAD,5.4844,5.3629
11493598,ACH-000589,LUAD,5.5828,5.6608
11493598,ACH-000869,LUAD,5.0456,5.6802
11493598,ACH-000414,LUAD,4.1447,4.4768
11493598,ACH-000521,LUAD,4.2909,4.4852
11493598,ACH-000451,LUAD,4.6674,4.6883
11493598,ACH-000841,LUAD,5.2425,4.5944
11493598,ACH-000900,LUAD,5.5983,5.1996
11493598,ACH-000638,LUAD,6.4727,5.9215
11493598,ACH-000343,LUAD,4.7019,5.4058
11493598,ACH-000628,LUAD,6.2475,5.6175
11493598,ACH-000378,LUAD,4.8625,4.2382
53394750,ACH-000706,LUAD,7.7476,6.0690
53394750,ACH-000667,LUAD,2.5027,3.5815
53394750,ACH-000852,LUAD,5.4014,4.7567
53394750,ACH-000589,LUAD,5.1266,5.5443
53394750,ACH-000893,LUAD,5.7457,5.8210
53394750,ACH-000343,LUAD,4.2780,5.5398
53394750,ACH-000378,LUAD,4.0559,3.6322
9910224,ACH-000264,LUAD,6.0074,5.7595
9910224,ACH-000861,LUAD,5.2902,5.2581
9910224,ACH-000327,LUAD,6.3561,6.0510
9910224,ACH-000744,LUAD,6.2937,5.8962
9910224,ACH-000766,LUAD,5.0042,5.6224
9910224,ACH-000888,LUAD,6.7152,6.1442
9910224,ACH-000521,LUAD,5.4367,5.4157
9910224,ACH-000451,LUAD,5.8417,5.6852
9910224,ACH-000447,LUAD,6.3339,5.7038
9910224,ACH-000875,LUAD,5.8190,5.7771
9910224,ACH-000378,LUAD,5.4401,4.9333
9910224,ACH-000416,LUAD,5.6847,5.4182
11178236,ACH-000528,LUAD,-6.1032,-4.8197
11178236,ACH-000012,LUAD,-2.9250,-4.3438
11178236,ACH-000861,LUAD,-4.9312,-5.3371
11178236,ACH-000379,LUAD,-3.9218,-3.9507
11178236,ACH-000951,LUAD,-5.2191,0.9704
11178236,ACH-000638,LUAD,-5.1063,1.2900
11178236,ACH-000378,LUAD,-5.5082,-5.0222
11178236,ACH-000416,LUAD,-5.2945,-4.1933
11178236,ACH-000062,LUAD,-3.0173,-4.3741
42640,ACH-000667,LUAD,3.3338,2.9377
42640,ACH-000787,LUAD,5.0663,3.2365
42640,ACH-000733,LUAD,6.4455,5.2816
42640,ACH-000521,LUAD,4.0508,3.0502
42640,ACH-000841,LUAD,4.4290,3.0449
42640,ACH-000638,LUAD,6.5457,5.4323
42640,ACH-000945,LUAD,4.1809,3.5386
42640,ACH-000482,LUAD,5.3989,4.0358
24894414,ACH-000161,LUAD,3.4830,3.5221
24894414,ACH-000861,LUAD,3.6641,3.4710
24894414,ACH-000327,LUAD,4.9301,4.4786
24894414,ACH-000589,LUAD,4.0223,4.2238
24894414,ACH-000587,LUAD,3.7949,3.6183
24894414,ACH-000718,LUAD,4.8601,5.3752
24894414,ACH-000638,LUAD,4.8603,4.7548
24894414,ACH-000378,LUAD,3.3166,3.4250
24894414,ACH-000416,LUAD,4.3954,4.0694
6918848,ACH-000528,LUAD,-0.8080,-0.4182
6918848,ACH-000667,LUAD,-1.5522,-1.4100
6918848,ACH-000787,LUAD,-0.4555,-0.9952
6918848,ACH-000589,LUAD,-0.1373,0.5128
6918848,ACH-000496,LUAD,1.3474,-0.4332
6918848,ACH-000888,LUAD,1.7539,1.0998
6918848,ACH-000587,LUAD,-0.7355,-0.8903
6918848,ACH-000860,LUAD,-1.0392,-1.2598
6918848,ACH-000945,LUAD,-0.3126,-0.1545
24756910,ACH-000706,LUAD,1.7760,1.9732
24756910,ACH-000562,LUAD,-1.6590,-0.3423
24756910,ACH-000012,LUAD,-3.8027,-0.1951
24756910,ACH-000787,LUAD,-0.2680,-0.6481
24756910,ACH-000327,LUAD,1.2913,0.6866
24756910,ACH-000733,LUAD,1.8772,1.8789
24756910,ACH-000447,LUAD,1.9637,0.3043
24756910,ACH-000638,LUAD,1.4327,3.6833
24756910,ACH-000062,LUAD,1.1518,0.0623
6918638,ACH-000264,LUAD,-0.8761,-0.1666
6918638,ACH-000706,LUAD,3.1461,2.0962
6918638,ACH-000869,LUAD,6.1625,4.8133
6918638,ACH-000781,LUAD,1.6583,3.7493
6918638,ACH-000311,LUAD,1.8026,0.7407
6918638,ACH-000860,LUAD,-0.9686,-1.0694
6918638,ACH-000638,LUAD,2.3126,4.5543
6918638,ACH-000378,LUAD,0.1085,-0.1936
46943432,ACH-000012,LUAD,5.8951,4.0319
46943432,ACH-000787,LUAD,4.8518,3.7514
46943432,ACH-000327,LUAD,6.1868,4.6521
46943432,ACH-000893,LUAD,4.7011,5.4116
46943432,ACH-000379,LUAD,5.6454,5.1555
46943432,ACH-000521,LUAD,4.3356,3.5668
46943432,ACH-000451,LUAD,4.3276,3.8426
46943432,ACH-000447,LUAD,5.5576,5.1247
46943432,ACH-000062,LUAD,5.0791,4.1652
24951314,ACH-000706,LUAD,3.4117,2.7633
24951314,ACH-000667,LUAD,-0.4905,0.5478
24951314,ACH-000562,LUAD,0.1192,0.2056
24951314,ACH-000327,LUAD,1.5133,1.2510
24951314,ACH-000744,LUAD,0.8705,1.8702
24951314,ACH-000893,LUAD,1.0340,1.9223
24951314,ACH-000521,LUAD,0.9439,0.5461
24951314,ACH-000628,LUAD,0.6669,1.4431
11485656,ACH-000852,LUAD,2.5473,3.0549
11485656,ACH-000589,LUAD,2.5953,2.8790
11485656,ACH-000893,LUAD,2.7507,2.8389
11485656,ACH-000414,LUAD,2.5856,1.8535
11485656,ACH-000451,LUAD,2.2763,2.5698
11485656,ACH-000718,LUAD,3.5276,4.3264
11485656,ACH-000875,LUAD,2.4553,3.0532
11485656,ACH-000343,LUAD,2.5845,2.6211
11485656,ACH-000378,LUAD,2.6760,2.5351
46931012,ACH-000528,LUAD,5.0090,4.1974
46931012,ACH-000264,LUAD,3.8110,4.3580
46931012,ACH-000667,LUAD,3.8149,3.1742
46931012,ACH-000869,LUAD,5.6939,5.2164
46931012,ACH-000733,LUAD,5.8608,5.4464
46931012,ACH-000414,LUAD,4.5152,3.9384
46931012,ACH-000860,LUAD,3.3155,3.2902
46931012,ACH-000628,LUAD,4.3013,4.9140
49806720,ACH-000706,LUAD,5.8682,5.0844
49806720,ACH-000012,LUAD,3.6904,3.6111
49806720,ACH-000589,LUAD,3.7609,3.7890
49806720,ACH-000496,LUAD,2.6773,3.6579
49806720,ACH-000414,LUAD,4.1234,3.5452
49806720,ACH-000587,LUAD,2.6851,3.3820
49806720,ACH-000451,LUAD,2.5413,3.4888
49806720,ACH-000311,LUAD,4.0351,3.6695
49806720,ACH-000718,LUAD,5.3383,4.7636
49806720,ACH-000900,LUAD,2.9555,4.0304
49806720,ACH-000121,LUAD,3.8068,4.0603
49806720,ACH-000945,LUAD,2.4025,3.7054
49806720,ACH-000482,LUAD,4.3067,3.8217
6445562,ACH-000706,LUAD,2.5391,4.2182
6445562,ACH-000744,LUAD,3.0258,3.3675
6445562,ACH-000733,LUAD,4.3196,3.6547
6445562,ACH-000718,LUAD,4.9242,5.2921
6445562,ACH-000900,LUAD,3.4670,2.7545
6445562,ACH-000860,LUAD,-1.8399,0.4308
6445562,ACH-000343,LUAD,3.4198,2.1186
6445562,ACH-000416,LUAD,4.2061,2.3174
6445562,ACH-000309,LUAD,1.5245,1.5164
6445562,ACH-000677,LUAD,3.1711,2.4289
25167777,ACH-000392,LUAD,-5.0462,-1.5777
25167777,ACH-000264,LUAD,-1.2187,-2.8798
25167777,ACH-000161,LUAD,-4.2986,-4.0617
25167777,ACH-000706,LUAD,-1.1438,-0.5337
25167777,ACH-000869,LUAD,-2.9274,-0.6108
25167777,ACH-000744,LUAD,-0.7617,-0.4514
25167777,ACH-000496,LUAD,-3.9643,-2.8357
25167777,ACH-000587,LUAD,-3.2856,-3.9527
25167777,ACH-000521,LUAD,-3.0930,-3.6671
25167777,ACH-000416,LUAD,0.9896,-2.0932
56965967,ACH-000706,LUAD,6.2409,5.7184
56965967,ACH-000861,LUAD,2.9664,2.6474
56965967,ACH-000787,LUAD,3.4995,3.1151
56965967,ACH-000379,LUAD,3.0457,4.2204
56965967,ACH-000875,LUAD,4.0606,3.6612
56965967,ACH-000628,LUAD,3.9063,3.8005
3796,ACH-000392,LUAD,5.1199,4.8187
3796,ACH-000562,LUAD,5.3439,4.1043
3796,ACH-000327,LUAD,5.6117,4.9955
3796,ACH-000869,LUAD,3.4497,4.3855
3796,ACH-000893,LUAD,5.2232,4.9992
3796,ACH-000587,LUAD,4.7799,3.5259
3796,ACH-000951,LUAD,3.6648,4.4696
3796,ACH-000343,LUAD,3.8869,4.2269
11676786,ACH-000264,LUAD,-3.0099,1.5613
11676786,ACH-000787,LUAD,2.3073,0.9121
10451420,ACH-000528,LUAD,5.1927,4.7717
10451420,ACH-000733,LUAD,6.1239,5.6749
10451420,ACH-000414,LUAD,3.2684,3.7376
10451420,ACH-000886,LUAD,5.2322,5.3922
10451420,ACH-000900,LUAD,5.5930,5.0737
10451420,ACH-000951,LUAD,5.1122,5.7928
10451420,ACH-000482,LUAD,5.5997,5.4474
44143370,ACH-000161,LUAD,2.0501,3.0242
44143370,ACH-000706,LUAD,5.4950,5.8818
44143370,ACH-000562,LUAD,2.8296,3.0948
44143370,ACH-000012,LUAD,2.6395,3.2824
44143370,ACH-000869,LUAD,5.4408,4.2215
44143370,ACH-000766,LUAD,2.9717,3.1553
44143370,ACH-000893,LUAD,5.2610,4.7108
44143370,ACH-000311,LUAD,3.4568,3.3617
44143370,ACH-000447,LUAD,3.7514,3.9794
44143370,ACH-000121,LUAD,3.9745,3.9674
44143370,ACH-000860,LUAD,2.6380,2.8969
44143370,ACH-000309,LUAD,3.2480,3.2696
10074640,ACH-000852,LUAD,4.2908,4.4451
10074640,ACH-000589,LUAD,2.5763,4.1545
10074640,ACH-000521,LUAD,3.2019,3.2525
10074640,ACH-000718,LUAD,5.5201,5.4507
10074640,ACH-000951,LUAD,5.2494,4.6435
10074640,ACH-000121,LUAD,4.0138,4.5048
10074640,ACH-000309,LUAD,3.3268,4.1372
11282283,ACH-000161,LUAD,2.4199,2.8929
11282283,ACH-000888,LUAD,3.8291,5.1945
11282283,ACH-000451,LUAD,5.5890,3.6595
11282283,ACH-000841,LUAD,3.7862,2.7937
11282283,ACH-000951,LUAD,1.8855,4.3274
11282283,ACH-000860,LUAD,3.7274,2.6409
25195352,ACH-000161,LUAD,2.7484,3.0885
25195352,ACH-000852,LUAD,5.1340,4.6645
25195352,ACH-000589,LUAD,3.5189,4.6019
25195352,ACH-000869,LUAD,4.6112,4.8302
25195352,ACH-000744,LUAD,3.9848,5.3233
25195352,ACH-000766,LUAD,2.7451,3.4135
25195352,ACH-000886,LUAD,4.1804,4.5025
16747388,ACH-000392,LUAD,5.6514,4.9762
16747388,ACH-000744,LUAD,4.6843,4.7440
16747388,ACH-000766,LUAD,2.3787,3.2192
16747388,ACH-000379,LUAD,4.5675,4.9679
16747388,ACH-000496,LUAD,2.4795,2.9846
16747388,ACH-000521,LUAD,2.4895,2.4753
16747388,ACH-000638,LUAD,5.8170,5.3027
16747388,ACH-000945,LUAD,3.0570,2.8715
9868037,ACH-000161,LUAD,2.6944,2.7781
9868037,ACH-000667,LUAD,3.8480,3.0395
9868037,ACH-000562,LUAD,3.4638,4.0430
9868037,ACH-000766,LUAD,3.3693,3.8851
9868037,ACH-000733,LUAD,5.0158,4.7206
9868037,ACH-000414,LUAD,3.5950,3.6496
9868037,ACH-000781,LUAD,5.4530,4.8365
9868037,ACH-000121,LUAD,3.7593,4.7449
9868037,ACH-000062,LUAD,4.9950,4.2030
9868037,ACH-000677,LUAD,4.9129,4.8173
44224160,ACH-000706,LUAD,3.4709,3.9855
44224160,ACH-000733,LUAD,4.8424,3.3276
44224160,ACH-000886,LUAD,4.7643,2.5798
44224160,ACH-000521,LUAD,0.4763,-0.1046
44224160,ACH-000451,LUAD,-0.1480,-0.0803
44224160,ACH-000447,LUAD,1.7210,3.0711
44224160,ACH-000718,LUAD,6.6489,5.9909
44224160,ACH-000860,LUAD,-0.1997,-1.0518
5384616,ACH-000264,LUAD,0.6624,-1.7326
5384616,ACH-000706,LUAD,-2.8054,-0.1087
5384616,ACH-000733,LUAD,-0.1210,-0.4087
5384616,ACH-000900,LUAD,0.2652,-1.1670
216239,ACH-000706,LUAD,4.5513,4.2393
216239,ACH-000787,LUAD,1.2400,1.3208
216239,ACH-000587,LUAD,2.8394,1.5786
25257557,ACH-000706,LUAD,7.2383,5.5281
25257557,ACH-000852,LUAD,4.7828,4.4085
25257557,ACH-000766,LUAD,1.2777,3.1355
25257557,ACH-000893,LUAD,5.1611,5.1571
25257557,ACH-000414,LUAD,2.6898,2.1982
25257557,ACH-000781,LUAD,3.9406,4.9357
25257557,ACH-000628,LUAD,2.4663,4.0111
25257557,ACH-000309,LUAD,2.4185,3.6161
46191454,ACH-000528,LUAD,1.8240,2.0178
46191454,ACH-000589,LUAD,0.3003,2.9139
46191454,ACH-000766,LUAD,1.0882,1.3170
46191454,ACH-000414,LUAD,-0.1619,0.9232
46191454,ACH-000886,LUAD,5.1080,4.1643
46191454,ACH-000781,LUAD,4.0279,4.5941
46191454,ACH-000718,LUAD,6.1224,5.8455
46191454,ACH-000378,LUAD,-0.8443,0.6882
9884685,ACH-000861,LUAD,0.5854,-0.6895
9884685,ACH-000744,LUAD,4.3274,2.9064
9884685,ACH-000888,LUAD,-0.1625,4.2363
9884685,ACH-000841,LUAD,1.1668,-0.6232
9884685,ACH-000121,LUAD,2.2968,1.9809
9884685,ACH-000860,LUAD,-0.8447,-1.0778
9884685,ACH-000628,LUAD,-1.1595,1.9163
9884685,ACH-000677,LUAD,2.9551,4.1391
6852167,ACH-000528,LUAD,3.0284,2.5257
6852167,ACH-000161,LUAD,1.2396,1.9728
6852167,ACH-000861,LUAD,3.1055,2.6034
6852167,ACH-000787,LUAD,3.8307,3.1421
6852167,ACH-000327,LUAD,3.6993,3.6556
6852167,ACH-000869,LUAD,3.9941,4.6058
6852167,ACH-000414,LUAD,2.0138,2.0376
6852167,ACH-000781,LUAD,4.2835,4.9681
6852167,ACH-000521,LUAD,2.3088,2.3725
6852167,ACH-000311,LUAD,3.8260,4.1197
6852167,ACH-000062,LUAD,2.1805,2.8996
9967941,ACH-000787,LUAD,5.3066,4.0814
9967941,ACH-000414,LUAD,2.0840,3.5416
9967941,ACH-000451,LUAD,5.6403,4.0097
9967941,ACH-000311,LUAD,4.7425,4.5346
9967941,ACH-000378,LUAD,4.8320,3.5074
9967941,ACH-000062,LUAD,2.6445,4.3185
9903786,ACH-000893,LUAD,5.6175,4.6276
9903786,ACH-000638,LUAD,2.8038,4.6247
9903786,ACH-000416,LUAD,3.7154,3.2698
16722836,ACH-000392,LUAD,5.5970,3.4512
16722836,ACH-000264,LUAD,2.0486,2.9759
16722836,ACH-000861,LUAD,2.1258,2.2172
16722836,ACH-000787,LUAD,1.5031,2.1613
16722836,ACH-000589,LUAD,1.6896,3.1010
16722836,ACH-000447,LUAD,3.2727,2.9965
16722836,ACH-000638,LUAD,5.1202,4.2414
16722836,ACH-000482,LUAD,3.2120,2.4048
16722836,ACH-000062,LUAD,3.4982,2.7957
42642645,ACH-000264,LUAD,1.0348,0.2617
42642645,ACH-000562,LUAD,0.0875,0.2496
42642645,ACH-000012,LUAD,1.9704,0.2776
42642645,ACH-000766,LUAD,0.2837,-0.2793
42642645,ACH-000379,LUAD,1.5286,1.0175
42642645,ACH-000496,LUAD,0.3594,0.5278
42642645,ACH-000587,LUAD,0.9540,-0.2471
42642645,ACH-000886,LUAD,0.9812,0.8540
42642645,ACH-000781,LUAD,0.9868,1.5714
42642645,ACH-000521,LUAD,-0.2730,-0.2050
42642645,ACH-000447,LUAD,-0.1198,0.7063
42642645,ACH-000416,LUAD,0.1519,0.5450
42642645,ACH-000062,LUAD,-1.1367,0.3852
9810884,ACH-000562,LUAD,5.4209,4.5467
9810884,ACH-000861,LUAD,3.6137,3.6520
9810884,ACH-000589,LUAD,4.9642,5.4788
9810884,ACH-000414,LUAD,3.6928,3.8116
9810884,ACH-000886,LUAD,5.4737,4.9131
9810884,ACH-000062,LUAD,4.8934,4.4412
9956222,ACH-000667,LUAD,1.6239,1.5067
9956222,ACH-000893,LUAD,4.5308,4.3173
9956222,ACH-000587,LUAD,1.9306,1.7861
9956222,ACH-000781,LUAD,2.2927,4.3870
9956222,ACH-000841,LUAD,2.6795,1.7304
9956222,ACH-000447,LUAD,1.6386,3.1720
9956222,ACH-000900,LUAD,2.6495,2.9450
9956222,ACH-000628,LUAD,2.8573,3.0270
9956222,ACH-000378,LUAD,1.2842,1.5339
9956222,ACH-000309,LUAD,2.4165,2.7873
9911830,ACH-000528,LUAD,1.0349,0.5860
9911830,ACH-000562,LUAD,0.2273,0.5802
9911830,ACH-000589,LUAD,0.3263,0.8684
9911830,ACH-000766,LUAD,0.5219,0.6663
9911830,ACH-000951,LUAD,0.9175,0.7968
9911830,ACH-000121,LUAD,0.4681,0.9000
5494449,ACH-000706,LUAD,5.4906,4.7718
5494449,ACH-000327,LUAD,3.8058,3.1422
16725726,ACH-000528,LUAD,2.0219,3.7444
16725726,ACH-000787,LUAD,4.6210,3.9947
16725726,ACH-000852,LUAD,4.8499,4.1172
16725726,ACH-000766,LUAD,3.1770,3.1772
16725726,ACH-000379,LUAD,4.5415,5.0927
16725726,ACH-000521,LUAD,4.2813,3.5942
16725726,ACH-000451,LUAD,3.3405,3.9014
16725726,ACH-000841,LUAD,5.1851,3.3067
16725726,ACH-000900,LUAD,3.5058,4.2911
16725726,ACH-000121,LUAD,5.2879,4.2618
16725726,ACH-000482,LUAD,4.8037,4.0171
16725726,ACH-000062,LUAD,4.9032,3.9749
24772860,ACH-000161,LUAD,-2.0914,-2.4769
24772860,ACH-000861,LUAD,-2.8115,-2.3377
24772860,ACH-000589,LUAD,1.2440,1.2515
24772860,ACH-000587,LUAD,-0.8514,-2.0554
24772860,ACH-000841,LUAD,-1.4659,-2.6348
24772860,ACH-000447,LUAD,0.8778,0.2668
24772860,ACH-000900,LUAD,-0.1254,0.4436
24772860,ACH-000951,LUAD,3.5782,2.1036
24772860,ACH-000638,LUAD,2.9383,1.4446
24772860,ACH-000945,LUAD,-2.6040,-0.9636
447912,ACH-000392,LUAD,5.5508,5.3823
447912,ACH-000667,LUAD,4.5726,3.8334
447912,ACH-000589,LUAD,3.4418,5.2328
447912,ACH-000744,LUAD,5.6759,5.2826
447912,ACH-000521,LUAD,4.6875,4.3345
447912,ACH-000416,LUAD,4.3789,4.4011
447912,ACH-000062,LUAD,3.7644,4.4359
5291,ACH-000706,LUAD,5.4419,4.5783
5291,ACH-000766,LUAD,3.2302,2.9775
5113032,ACH-000392,LUAD,6.2515,5.9584
5113032,ACH-000852,LUAD,4.9259,5.7138
5113032,ACH-000869,LUAD,6.1333,5.7098
5113032,ACH-000744,LUAD,6.3378,5.8719
5113032,ACH-000766,LUAD,5.2865,5.5235
5113032,ACH-000496,LUAD,5.3404,5.1228
5113032,ACH-000587,LUAD,5.8009,5.4524
5113032,ACH-000521,LUAD,5.7854,5.2615
5113032,ACH-000451,LUAD,4.8671,5.7215
5113032,ACH-000875,LUAD,5.8139,5.8200
5113032,ACH-000121,LUAD,5.8814,5.8845
5113032,ACH-000638,LUAD,6.6095,5.9903
66577006,ACH-000893,LUAD,5.6875,5.8549
66577006,ACH-000886,LUAD,5.4497,4.9244
66577006,ACH-000841,LUAD,5.1669,4.9264
66577006,ACH-000447,LUAD,6.5719,5.5442
66577006,ACH-000951,LUAD,5.8888,5.6735
66577006,ACH-000343,LUAD,5.6803,5.2226
66577006,ACH-000628,LUAD,6.1584,5.7635
66577006,ACH-000416,LUAD,5.4231,4.9350
66577006,ACH-000482,LUAD,5.5416,5.2510
16038120,ACH-000327,LUAD,0.5371,2.2501
16038120,ACH-000766,LUAD,-1.2539,0.4866
10302451,ACH-000264,LUAD,2.6360,2.2732
10302451,ACH-000766,LUAD,-1.1664,1.3871
16760646,ACH-000264,LUAD,1.7530,0.6598
16760646,ACH-000327,LUAD,2.8034,1.1407
16760646,ACH-000587,LUAD,-0.3447,0.0148
16760646,ACH-000900,LUAD,0.5675,1.1897
5329102,ACH-000861,LUAD,1.4863,1.5416
5329102,ACH-000733,LUAD,4.7956,3.6831
3062316,ACH-000706,LUAD,5.1588,1.8427
3062316,ACH-000327,LUAD,1.9171,2.4477
